feature_id,text,normalized_text
feature_9cdd2d16ba20efbf,"The quality of this product is unsurpassed and the shave comfort second to none. The blades are outstanding in all standard brands of safety razors, including Parker, Merkur, vintage Gillette razors and others.","the quality of this product is unsurpassed and the shave comfort second to none. the blades are outstanding in all standard brands of safety razors, including parker, merkur, vintage gillette razors and others"
feature_f4ddd32093f39da3,"""100 Perma-Sharp Super"" Double Edge Razor Blades for safety razors are packaged with 5 blades per tuck and 20 tucks on a display card. Each blade is individually wrapped. We have found these to be among the finest blades in the world. These stainless steel blades are coated with PTFE (a.k.a. Teflon) to ensure smooth shaves and long lasting blades. (Do not wipe the blades dry after use as this will remove the PTFE coating.)","100 perma-sharp super"" double edge razor blades for safety razors are packaged with 5 blades per tuck and 20 tucks on a display card. each blade is individually wrapped. we have found these to be among the finest blades in the world. these stainless steel blades are coated with ptfe (a.k.a. teflon) to ensure smooth shaves and long lasting blades. (do not wipe the blades dry after use as this will remove the ptfe coating"
feature_96682b4a6ab9a41f,The pink edge of the pedicure socks has 'Believe' knit in white.,the pink edge of the pedicure socks has 'believe' knit in white
feature_4c72efaa42d2fb8b,Stay indoors and chill out with these icy additions to the Halo Hues family! Each Halo Ice shade is packed with multi-faceted holographic glitter and iridescence for the ultimate rainbow effect.,stay indoors and chill out with these icy additions to the halo hues family! each halo ice shade is packed with multi-faceted holographic glitter and iridescence for the ultimate rainbow effect
feature_0ae29bbda8eddaf3,SWEAT WICKING - Do you perspire under your armpits? We all do. Do sweat stains interfere with your comfort or confidence? The quick and easy all-day solution is here! No need to change shirts mid-day! The Underarm Pad will absorb armpit sweat and keep you feeling fresh all day.,sweat wicking - do you perspire under your armpits? we all do. do sweat stains interfere with your comfort or confidence? the quick and easy all-day solution is here! no need to change shirts mid-day! the underarm pad will absorb armpit sweat and keep you feeling fresh all day
feature_28bb9d01cd5d2c8f,NO MORE STAINS - The super-absorbent material wicks sweat where it's most needed. It will keep you looking dry so you can feel confident and comfortable all day. Raise those arms with freedom!,no more stains - the super-absorbent material wicks sweat where it's most needed. it will keep you looking dry so you can feel confident and comfortable all day. raise those arms with freedom
feature_c090514bc1244d9f,"QUICK-ADHESIVE & DISPOSABLE - Simply stick the folded pad on the inside of your shirt. You may experiment with the most comfortable placement when you first use the pad. At the end of the day, simply remove the pad and throw it away. No stains, no sweat, no smell. For maximum effect, you may use these sweat absorbing pads with your deodorant.","quick-adhesive & disposable - simply stick the folded pad on the inside of your shirt. you may experiment with the most comfortable placement when you first use the pad. at the end of the day, simply remove the pad and throw it away. no stains, no sweat, no smell. for maximum effect, you may use these sweat absorbing pads with your deodorant"
feature_16a7515ce3911ac6,"FEEL FRESH ALL DAY - Sweat can make us feel uncomfortable, especially when it's visible in our clothes. This simple and effective Pad will be invisible while giving you a sense of freedom, freshness and comfort.","feel fresh all day - sweat can make us feel uncomfortable, especially when it's visible in our clothes. this simple and effective pad will be invisible while giving you a sense of freedom, freshness and comfort"
feature_18f9d40bb85504f8,"100% GUARANTEE - If you are not fully satisfied with the results of the product, just get in touch with us and we will help with an exchange or return right away. We want you to be happy with your purchase and won't settle until you are fully satisfied.","100% guarantee - if you are not fully satisfied with the results of the product, just get in touch with us and we will help with an exchange or return right away. we want you to be happy with your purchase and won't settle until you are fully satisfied"
feature_92bbe7dd4a2e5f1f,This is the ideal tool for your home pedicure – bring the nails salon to your home.,this is the ideal tool for your home pedicure – bring the nails salon to your home
feature_bc2bb1ef50949278,The electric grinding foot drum exfoliates and easily removes rough skin and foot cocoon so that you can embrace the soft skin underneath.,the electric grinding foot drum exfoliates and easily removes rough skin and foot cocoon so that you can embrace the soft skin underneath
feature_c799493de8572108,The easy grip handle of this tool is ergonomically designed for easy usage. Its exquisite appearance will leave you even more satisfied.,the easy grip handle of this tool is ergonomically designed for easy usage. its exquisite appearance will leave you even more satisfied
feature_f4a2bdfd42e4dc30,Whether you want this for your own use or as a gift to anyone – the exquisite gift box packaging makes it possible.,whether you want this for your own use or as a gift to anyone – the exquisite gift box packaging makes it possible
feature_84a719cad19e9c59,"The tool is light and portable. Easy to carry everywhere, on your travels or just in your purse to always have it with you. Dimensions: 15.4cm x 5.8cm x 3.2cm","the tool is light and portable. easy to carry everywhere, on your travels or just in your purse to always have it with you. dimensions: 15.4cm x 5.8cm x 3.2cm"
feature_b1f41857368a23d5,Bring the nail salon to your home!,bring the nail salon to your home
feature_e06a519c2d3e00b1,This tool is very lightweight and portable and can thus be carried everywhere. Whether you want to use it at home or take it with you on a vacation it can be used everywhere. Reveal the smooth desirable skin underneath your callus simply by using this tool.,this tool is very lightweight and portable and can thus be carried everywhere. whether you want to use it at home or take it with you on a vacation it can be used everywhere. reveal the smooth desirable skin underneath your callus simply by using this tool
feature_e18811e5384e703b,No more expensive pedicures.,no more expensive pedicures
feature_abdc260745d76c43,The grinding wheel attachment can be washed whenever you need to do so. The instruction manual that comes with the tool will tell you what to do – even beginners will be happy with this product. Save the money spent on all these pedicures – help yourself and get this tool!,the grinding wheel attachment can be washed whenever you need to do so. the instruction manual that comes with the tool will tell you what to do – even beginners will be happy with this product. save the money spent on all these pedicures – help yourself and get this tool
feature_88592a0d30c32a07,Measurements: 15.4cm x 5.8cm x 3.2cm Weight: 150g Material: ABS Power Supply: 2 AA Batteries (not included),measurements: 15.4cm x 5.8cm x 3.2cm weight: 150g material: abs power supply: 2 aa batteries (not included
feature_4bc48c00cbead7fe,The grinding attachment of this tool can be washed anytime you need to but the main body should be kept away from water.,the grinding attachment of this tool can be washed anytime you need to but the main body should be kept away from water
feature_c5726961cec9d55e,1 x Specially Designed Replaceable Roller 1 x Cleaning Brush 1 x Replacement Roller 1 x User Manual,1 x specially designed replaceable roller 1 x cleaning brush 1 x replacement roller 1 x user manual
feature_ddab764859113afc,"Material: The lash tape made of flexible and super thin polyolefin film and highly moisture-permeable acrylic adhesives, design with ventilation holes, breathable and Skin-friendly, giving you a comfortable feel.","material: the lash tape made of flexible and super thin polyolefin film and highly moisture-permeable acrylic adhesives, design with ventilation holes, breathable and skin-friendly, giving you a comfortable feel"
feature_d119417e664cd1a3,Adhesive and Tearable: Use these to tape down the lower lashes or to tape fluttering eyelids before eyelash extension application.,adhesive and tearable: use these to tape down the lower lashes or to tape fluttering eyelids before eyelash extension application
feature_661277d890d1e934,"Easy of use: Easy to tear and peel off the eyelashes, you can cut any size and shape you want, suitable for various shapes of eyes.","easy of use: easy to tear and peel off the eyelashes, you can cut any size and shape you want, suitable for various shapes of eyes"
feature_bb15d4e0fcbe79af,"Wide Applications: Eyelash Tape can be used to isolate upper eyelashes and lower lashes during eyelash extension procedure. Perfect false eyelash patch, suitable for makeup salon, cosmetics studio, makeup artist, professio l use and perso l use.","wide applications: eyelash tape can be used to isolate upper eyelashes and lower lashes during eyelash extension procedure. perfect false eyelash patch, suitable for makeup salon, cosmetics studio, makeup artist, professio l use and perso l use"
feature_34714f5552be908e,"Please Read: If you are not completely satisfied, contact us immediately to rectify the issue.","please read: if you are not completely satisfied, contact us immediately to rectify the issue"
feature_be9dcf4313487ee7,"Feature: 1. Comfortable and breathable 2. Does not harm the skin 3. Moderate thickness 4. Easy to tear by hand 5. Useful medical tape. 6. Work well in giving you a lovely curl eyelashes, suitable for eyelash extension, makeup salon, eyelashes extension tape, eye pads, under eye patches. Specifications: Material: polyolefin film Color: green, pink Length: 5.1 1.1cm/2 0.43inch Quantity: 6 pcs Package Contents: 6 x Eyelashes Tapes","feature: 1. comfortable and breathable 2. does not harm the skin 3. moderate thickness 4. easy to tear by hand 5. useful medical tape. 6. work well in giving you a lovely curl eyelashes, suitable for eyelash extension, makeup salon, eyelashes extension tape, eye pads, under eye patches. specifications: material: polyolefin film color: green, pink length: 5.1 1.1cm/2 0.43inch quantity: 6 pcs package contents: 6 x eyelashes tapes"
feature_ea82ac666700da99,"(High quality material): 22 pieces of cute girls hair clips hair rope, made of high quality metal resin and acrylic material, non-slip, durable, non-toxic, odorless, will not damage the health of children.","high quality material): 22 pieces of cute girls hair clips hair rope, made of high quality metal resin and acrylic material, non-slip, durable, non-toxic, odorless, will not damage the health of children"
feature_bcd175477294e70b,"(Wide range of uses): perfect gift for girls, children, teenagers, toddlers. Comfortable for daily wear. Can also be worn on special days such as live video, stage shows, photography, Christmas, Halloeen, family gatherings, birthday parties, New Year's Day, etc.","wide range of uses): perfect gift for girls, children, teenagers, toddlers. comfortable for daily wear. can also be worn on special days such as live video, stage shows, photography, christmas, halloeen, family gatherings, birthday parties, new year's day, etc"
feature_b065982a3edad0bc,"(Dazzling and colorful patterns):A variety of beautiful patterns and dazzling colors suitable for a variety of clothing, hairstyles and hair color, whether thick or thin hair can be easily fixed, will not feel pain, will not easily slip, make your little girl stand out every day.","dazzling and colorful patterns):a variety of beautiful patterns and dazzling colors suitable for a variety of clothing, hairstyles and hair color, whether thick or thin hair can be easily fixed, will not feel pain, will not easily slip, make your little girl stand out every day"
feature_4920c1b3d0284bc1,(SIZE): Each piece is about 1.2 inches to 2.4 inches and Weighs 0.1 ounce to 0.2 ounces.,size): each piece is about 1.2 inches to 2.4 inches and weighs 0.1 ounce to 0.2 ounces
feature_b019994494f8c1e1,"(Customer Service): We are confident that each XinLongTong product is absolutely what you expect to buy, if you have any questions before or after the purchase, you can contact us at any time, we will give you a satisfactory answer within 8 hours. Thank you for your support!","customer service): we are confident that each xinlongtong product is absolutely what you expect to buy, if you have any questions before or after the purchase, you can contact us at any time, we will give you a satisfactory answer within 8 hours. thank you for your support"
feature_606816d6bf1f2a52,"XinLongTong is a professional team company dedicated to producing stylish and cute hair clips for children of all ages. These hair clips have safe and high quality materials-durable-non-toxic-no odor. The excellent craftsmanship-non-slip- no hair damage-will create a unique and adorable look for your child. Color: Style 4Specifications:1.Material: metal,resin, acrylic2.Quantity: 22 pieces of cute girl hair clip hair rope3.size: 1.2 inches to 2.4 inches4.weight:Each small product is between 0.1 ounce and 0.2 ounces. 5.Color. Various monochrome and mixed6. Age: 1-15 years old7. Condition: Brand newNote:Young children under three years old need adult supervision during use to avoid swallowing. During the transportation process, there may be very few heavy squeezes that cause the product pattern to fall off (and very few) If you happen to have glue at home, you can consider pasting, and of course we will unconditionall y replace or refund, thanks for your support!","xinlongtong is a professional team company dedicated to producing stylish and cute hair clips for children of all ages. these hair clips have safe and high quality materials-durable-non-toxic-no odor. the excellent craftsmanship-non-slip- no hair damage-will create a unique and adorable look for your child. color: style 4specifications:1.material: metal,resin, acrylic2.quantity: 22 pieces of cute girl hair clip hair rope3.size: 1.2 inches to 2.4 inches4.weight:each small product is between 0.1 ounce and 0.2 ounces. 5.color. various monochrome and mixed6. age: 1-15 years old7. condition: brand newnote:young children under three years old need adult supervision during use to avoid swallowing. during the transportation process, there may be very few heavy squeezes that cause the product pattern to fall off (and very few) if you happen to have glue at home, you can consider pasting, and of course we will unconditionall y replace or refund, thanks for your support"
feature_be5b32e0206f517c,Pendant measures around 2.5cm/0.95in Length & 2cm/0.8in Width.,pendant measures around 2.5cm/0.95in length & 2cm/0.8in width
feature_ea0667d1d3a27b3e,Round shape retro moon eclipse pendant with bronze alloy chain,round shape retro moon eclipse pendant with bronze alloy chain
feature_9b6e1d591dbb8b3b,"For daily life or party: its fashionable design makes you look beautiful with skirt, wedding dresses prom dresses and more","for daily life or party: its fashionable design makes you look beautiful with skirt, wedding dresses prom dresses and more"
feature_2e2815c7abba587a,Dimension:,dimension
feature_e002b660c4d07870,A Better Choice of Gifts,a better choice of gifts
feature_ea85766699f48870,"A beautiful necklace for the women in your life - if you're looking for a thoughtful and lovely gift for one of the precious ladies in your life, then you've just found it! This fashion necklace provides great ornaments for women and girls. This unique necklace can match any clothes in work, appointments and parties etc. This is a better choice to give the necklace for women or girls on Anniversary, Birthday, Mother's day,etc. Find a special gift for a loved one or a beautiful piece that complements your personal style with the necklace.","a beautiful necklace for the women in your life - if you're looking for a thoughtful and lovely gift for one of the precious ladies in your life, then you've just found it! this fashion necklace provides great ornaments for women and girls. this unique necklace can match any clothes in work, appointments and parties etc. this is a better choice to give the necklace for women or girls on anniversary, birthday, mother's day,etc. find a special gift for a loved one or a beautiful piece that complements your personal style with the necklace"
feature_505ae2776285b03d,MANDARINA DUCK BLUE MEN- EDT SPRAY,mandarina duck blue men- edt spray
feature_984bbccc7794fa85,These 1 fl oz (30 ml) Roll-on applicator bottle has a Large roller ball,these 1 fl oz (30 ml) roll-on applicator bottle has a large roller ball
feature_ea383d6e9f01f890,It comes unassembled for ease of filling,it comes unassembled for ease of filling
feature_6d3ffb8898c61196,Once filled simply 'snap' on the roller ball assembly,once filled simply 'snap' on the roller ball assembly
feature_ab2744bc4bd815cb,A tight fitting cap keeps your product from leaking,a tight fitting cap keeps your product from leaking
feature_97996eda7c103121,"These beautiful blue glass bottles are a handy way to apply essential oils, blends, and massage oils to the skin-simply roll them on as needed","these beautiful blue glass bottles are a handy way to apply essential oils, blends, and massage oils to the skin-simply roll them on as needed"
feature_b1c858b99a270f62,"1oz Color Roll-On bottle, comes with Ball, housing and cap.The color makes the bottle color resistant to scrath marks","1oz color roll-on bottle, comes with ball, housing and cap.the color makes the bottle color resistant to scrath marks"
feature_28f80083e5f95f2c,"Idaho Spuds VeggieMash Mashed Potatoes Cauliflower, Butter & Herbs 3.74 oz","idaho spuds veggiemash mashed potatoes cauliflower, butter & herbs 3.74 oz"
feature_12b8aa6a876ab297,Water-resistant medical acrylic adhesive,water-resistant medical acrylic adhesive
feature_557248d2bbe6d854,"Great to apply cosmetic glitter, gems, and prosthetics to skin","great to apply cosmetic glitter, gems, and prosthetics to skin"
feature_81df276ab6916608,Latex-free and can be used for long periods without irritation,latex-free and can be used for long periods without irritation
feature_36d008eb2f6743ac,Not recommended for use on face,not recommended for use on face
feature_2d7117ede12e82e3,Comes in a 10 ml vial,comes in a 10 ml vial
feature_00fce1ebdaff00ba,"Pros-Aide acrylic adhesive in handy, refillable applicator vial. Ideal for making Glitter Tattoos or applying light-weight sequins or rhinestones. Safe for use on skin, non-latex. If your child has delicate skin, do a test design on the hand before creating. Do not do a glitter tattoo on the face as removing the glue can cause pain or irritation. 10 ml vial size is enough for approximately 100 glitter tattoos, larger 2 oz. bottle available.","pros-aide acrylic adhesive in handy, refillable applicator vial. ideal for making glitter tattoos or applying light-weight sequins or rhinestones. safe for use on skin, non-latex. if your child has delicate skin, do a test design on the hand before creating. do not do a glitter tattoo on the face as removing the glue can cause pain or irritation. 10 ml vial size is enough for approximately 100 glitter tattoos, larger 2 oz. bottle available"
feature_52ebdd3e4e0e98ac,"✱ Package: Only 1 wig, no sunglasses. Sunglasses are for decoration only.","package: only 1 wig, no sunglasses. sunglasses are for decoration only"
feature_2623576b90c5e2e0,"✱ Fashion style: Black long curly wig, inspired by 80s rocker. It is suitable for those who want to experience becoming a rocker.","fashion style: black long curly wig, inspired by 80s rocker. it is suitable for those who want to experience becoming a rocker"
feature_4f0f927d101ad5fc,"✱ Material: Heat-resistant synthetic fiber wigs are similar to real hair. No peculiar smell, tangle-free, full and soft, bouncy, and natural.","material: heat-resistant synthetic fiber wigs are similar to real hair. no peculiar smell, tangle-free, full and soft, bouncy, and natural"
feature_dd847b7e568f16f5,"✱ Design: Wig cap is about 22.8 inches with combs and adjustment straps, which is easy to fix and adjust to suit different head sizes.","design: wig cap is about 22.8 inches with combs and adjustment straps, which is easy to fix and adjust to suit different head sizes"
feature_2bc1ef7935cbdb16,"✱ Function: This wig is suitable for Halloween, 80s-themed parties, mullet cosplay, fancy dress ball, friends' gifts, or just for fun.","function: this wig is suitable for halloween, 80s-themed parties, mullet cosplay, fancy dress ball, friends' gifts, or just for fun"
feature_54036c4e0ecba9df,"lightweight, Swiss-made Materials","lightweight, swiss-made materials"
feature_a18d5b66b7769afd,Memory Plastic,memory plastic
feature_637117b5be974476,Distortion Free Lenses,distortion free lenses
feature_0b41f1ccdf0c5ced,Scratch resistant,scratch resistant
feature_86afda5642b7170c,Helps reduce eyestrain,helps reduce eyestrain
feature_6e81ca60fc34630a,"~ULTRA REPAIR Cream is First Aid Beauty's Best- Seller! ~ *This all-purpose cream with a luxurious texture, is formulated with skin-nourishing ingredients that moisturize and soothe dry skin: All the way from your FACE to your FEET.* # It also relieves irritation and itching due to Eczema and dry Winter skin. + The ROSEMARY MINT LIMITED EDITION formula is made with ALL NATURAL essence oils. NO artificial scents added. Sealed JUMBO Size. +","ultra repair cream is first aid beauty's best- seller! ~ *this all-purpose cream with a luxurious texture, is formulated with skin-nourishing ingredients that moisturize and soothe dry skin: all the way from your face to your feet.* # it also relieves irritation and itching due to eczema and dry winter skin. + the rosemary mint limited edition formula is made with all natural essence oils. no artificial scents added. sealed jumbo size"
feature_1e18dec61f860629,"~ULTRA REPAIR Cream is First Aid Beauty's Best- Seller! *This all-purpose cream with a luxurious texture, is formulated with skin-nourishing ingredients that moisturize and soothe dry skin: All the way from your FACE to your FEET. =It also relieves irritation and itching due to Eczema and dry Winter skin. +The ROSEMARY MINT LIMITED EDITION formula is made with ALL NATURAL essence oils. NO artificial scents added. ! Sealed JUMBO Size!","ultra repair cream is first aid beauty's best- seller! *this all-purpose cream with a luxurious texture, is formulated with skin-nourishing ingredients that moisturize and soothe dry skin: all the way from your face to your feet. =it also relieves irritation and itching due to eczema and dry winter skin. +the rosemary mint limited edition formula is made with all natural essence oils. no artificial scents added. ! sealed jumbo size"
feature_7d36bc053fae4b9b,Handmade in France,handmade in france
feature_5f86df2f88b1923e,Great for most hair types,great for most hair types
feature_8b3944dd7e8f9016,Sturdy French barrette clasp,sturdy french barrette clasp
feature_6e1196d2d46ca56b,Made of durable cellulose acetate,made of durable cellulose acetate
feature_435cd3282ee60db1,"Dimensions: 3/4"" wide, 3 1/2"" long","dimensions: 3/4"" wide, 3 1/2"" long"
feature_359c52f879638f16,"France Luxe Rectangle Barrette - Nougat is an eye-catching accent piece. Handcrafted in France, the barrette is a versatile styling solution for any occasion. With its chic neutral shades and subtle marbled look, this unique barrette will add an elegant element to your ensemble.","france luxe rectangle barrette - nougat is an eye-catching accent piece. handcrafted in france, the barrette is a versatile styling solution for any occasion. with its chic neutral shades and subtle marbled look, this unique barrette will add an elegant element to your ensemble"
feature_07b429f7faecc26f,You will get: 1* Wig + 1* wig cap+1 Pair of red glasses,you will get: 1* wig + 1* wig cap+1 pair of red glasses
feature_c5cc122a48b0aadb,"Suitable for linda role play, can also be used daily","suitable for linda role play, can also be used daily"
feature_b81baea96ea57d1e,"Made of heat-resistant synthetic fibers, comfortable, breathable and soft","made of heat-resistant synthetic fibers, comfortable, breathable and soft"
feature_edcf011a4c35442c,"There are two shoulder straps inside the hairnet, which can be adjusted to different sizes","there are two shoulder straps inside the hairnet, which can be adjusted to different sizes"
feature_fde6a0cfa13831d1,"If you have any questions about our products, please feel free to contact us and we will help you","if you have any questions about our products, please feel free to contact us and we will help you"
feature_14a31e1dbf48bf2d,"A blend of neroli with mandarin, orange, and bergamot peel, lemon, and lavender, in happy simplicity.","a blend of neroli with mandarin, orange, and bergamot peel, lemon, and lavender, in happy simplicity"
feature_6f8c901100cf3d35,"Cologne grand luxe is timeless, a fragrance that outlives the passing of years, losing nothing of its magical freshness.","cologne grand luxe is timeless, a fragrance that outlives the passing of years, losing nothing of its magical freshness"
feature_b766b48cfa46c16a,"Top: bergamot, lemon, mandarin, lavender Heart: geranium, neroli, petitgrain, rosemary Base: amber, sandalwood, benzoin","top: bergamot, lemon, mandarin, lavender heart: geranium, neroli, petitgrain, rosemary base: amber, sandalwood, benzoin"
feature_2eddea0fcaa32902,"100% authentic original from Paris, France.","100% authentic original from paris, france"
feature_08095f21e58303ad,"Which skin type is it good for?✔ Normal✔ Oily✔ Combination✔ Dry✔ SensitiveWhat it is: An ultra-fine facial mist that replenishes minerals and hydration with a weightless veil of moisture—morning, night and throughout the day. Solutions for:- Dryness- Dullness and uneven texture If you want to know moreâ€¦ Squalane + Micronutrient Fine Mist replenishes and refreshes skin depleted by stress, exercise, overindulgence, and everyday life. The ultra-fine mist delivers a weightless veil of nourishing, mineral-rich moisture.","which skin type is it good for?✔ normal✔ oily✔ combination✔ dry✔ sensitivewhat it is: an ultra-fine facial mist that replenishes minerals and hydration with a weightless veil of moisture—morning, night and throughout the day. solutions for:- dryness- dullness and uneven texture if you want to know moreâ€¦ squalane + micronutrient fine mist replenishes and refreshes skin depleted by stress, exercise, overindulgence, and everyday life. the ultra-fine mist delivers a weightless veil of nourishing, mineral-rich moisture"
feature_bab3584dcc7a0121,"We Keep It SimpleYou may not be aware of it, but common hand and body soaps on the market are filled with fluff and filler ingredients that your body just doesn't need. These chemical-based components may cause skin irritations, hormonal imbalances, and other harsh side effects on your body.This is the reason we keep things simple at Ollie and Otto. We only use pure organic ingredients that we are sure your body needs, and we take out all the rest. The result is gentle formulas designed to restore your skin and body's natural balance so you can live simply and without fear of irritations from common soaps.Ollie and Otto Liquid Castile Soap is made with a unique blend of natural and plant-based oils such as olive, coconut, and jojoba - non-drying, moisturizing, but also effective as a skin and body cleanser. Your skin feels hydrated, rejuvenated, clean, but smooth and soft - just the way nature intended it to be.","we keep it simpleyou may not be aware of it, but common hand and body soaps on the market are filled with fluff and filler ingredients that your body just doesn't need. these chemical-based components may cause skin irritations, hormonal imbalances, and other harsh side effects on your body.this is the reason we keep things simple at ollie and otto. we only use pure organic ingredients that we are sure your body needs, and we take out all the rest. the result is gentle formulas designed to restore your skin and body's natural balance so you can live simply and without fear of irritations from common soaps.ollie and otto liquid castile soap is made with a unique blend of natural and plant-based oils such as olive, coconut, and jojoba - non-drying, moisturizing, but also effective as a skin and body cleanser. your skin feels hydrated, rejuvenated, clean, but smooth and soft - just the way nature intended it to be"
feature_9aab03356f440f1f,long lasting eye shadow,long lasting eye shadow
feature_3a0ea1786b608e1d,hair care timeline,hair care timeline
feature_7224c5d2c31e6eaf,"It's A Match Duos pair Advanced Wear with Just Gel Polish to offer a matching gel/lacquer combo. Each long lasting formula is available in a 0.5 fl oz bottle For Lacquer: Buff and cleanse nails, apply 1 coat of Base Prep, 2 coats of Pro Lacquer and finish with one coat of Top Coat. No lamp required, Advanced Wear Lacquer dries in minutes. For Gel: Mix well. Apply a thin coat of Gel Polish covering the free edge of the nail, avoiding the cuticle area and cure 2 minutes under UV Lamp or cure for 30 seconds under LED Lamp. Repeat process for a second coat. AWL: Ethyl Acetate, Butyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Acetyl Tributyl Citrate, Isopropyl Alcohol, Stearalkonium Hectorite, Sucrose Acetate Isobutyrate, Pentaerythrityl Tetraisostearate, Iron Oxides (CI77499), Red 7 (CI15850), Titanium Dioxide (CI77891), Yellow 5 (CI19140) JGP: Dipentaerythrityl Pentaacrylate, Tetrahydrofurfuryl Methacrylate, Sucrose Benzoate, Isobornyl Acrylate, Acrylates/Acrylamide Copolymer, Di-HEMA Trimethylhexyl Dicarbamate, Trimethylolpropane Triacrylate, Hydroxycyclohexyl Phenyl Ketone, Ethyl Trimethylbenzoyl Phenylphosphinate, Benzoyl Isopropanol, Polyester-3, Silica, Mica, Aluminum Hydroxide (CI 77002), Blue 1 (CI 42090), Iron Oxides (CI 77491), Titanium Dioxide (CI 77891), Violet 2 (CI 60725)","it's a match duos pair advanced wear with just gel polish to offer a matching gel/lacquer combo. each long lasting formula is available in a 0.5 fl oz bottle for lacquer: buff and cleanse nails, apply 1 coat of base prep, 2 coats of pro lacquer and finish with one coat of top coat. no lamp required, advanced wear lacquer dries in minutes. for gel: mix well. apply a thin coat of gel polish covering the free edge of the nail, avoiding the cuticle area and cure 2 minutes under uv lamp or cure for 30 seconds under led lamp. repeat process for a second coat. awl: ethyl acetate, butyl acetate, nitrocellulose, adipic acid/neopentyl glycol/trimellitic anhydride copolymer, acetyl tributyl citrate, isopropyl alcohol, stearalkonium hectorite, sucrose acetate isobutyrate, pentaerythrityl tetraisostearate, iron oxides (ci77499), red 7 (ci15850), titanium dioxide (ci77891), yellow 5 (ci19140) jgp: dipentaerythrityl pentaacrylate, tetrahydrofurfuryl methacrylate, sucrose benzoate, isobornyl acrylate, acrylates/acrylamide copolymer, di-hema trimethylhexyl dicarbamate, trimethylolpropane triacrylate, hydroxycyclohexyl phenyl ketone, ethyl trimethylbenzoyl phenylphosphinate, benzoyl isopropanol, polyester-3, silica, mica, aluminum hydroxide (ci 77002), blue 1 (ci 42090), iron oxides (ci 77491), titanium dioxide (ci 77891), violet 2 (ci 60725"
feature_a3f5f72be66c630b,Lot of 3 Bath & Body Works Aruba Coconut Body Lotion (Aruba Coconut),lot of 3 bath & body works aruba coconut body lotion (aruba coconut
feature_4997efc8a269f244,Bamboo 100% biodegradable & 100% compostable,bamboo 100% biodegradable & 100% compostable
feature_39ae705f62e43843,99.9% Water & a drop of aloe to soothe & protect baby’s delicate skin,99.9% water & a drop of aloe to soothe & protect baby’s delicate skin
feature_51806b47e8ca60a0,Pure & soft for new-born babies & toddlers,pure & soft for new-born babies & toddlers
feature_c482606a9487abf5,Hypoallergenic tested- Unscented & no chemicals ensures no rashes,hypoallergenic tested- unscented & no chemicals ensures no rashes
feature_ad3edf42a46525ca,80 bamboo wipes in each packet-making bio-sustainable products affordable,80 bamboo wipes in each packet-making bio-sustainable products affordable
feature_4d97b1e6f9e33fa6,Unit count: 80.0,unit count: 80.0
feature_cde19798661e1dad,"Looking for a gentle and safe wipe for your delicate newborn? Look no further than Pengu Baby Pure Water Wipes. Made from bamboo, water, and a drop of aloe, these wipes are 99.9% effective at removing dirt and Germs. They are also unscented, meaning they will not irritate your baby's delicate skin. Plus, they are hypoallergenic and free from parabens, alcohol, gluten, peanut oil, and sulfates. To create a more sustainable future, we've sourced natural and organic materials to create our plant-based wipes. Our Pure Water Wipes are made from the highest quality bamboo plant so you can use fewer wipes per clean. They are also 100% biodegradable and compostable- making them better for the environment than traditional baby wipes.","looking for a gentle and safe wipe for your delicate newborn? look no further than pengu baby pure water wipes. made from bamboo, water, and a drop of aloe, these wipes are 99.9% effective at removing dirt and germs. they are also unscented, meaning they will not irritate your baby's delicate skin. plus, they are hypoallergenic and free from parabens, alcohol, gluten, peanut oil, and sulfates. to create a more sustainable future, we've sourced natural and organic materials to create our plant-based wipes. our pure water wipes are made from the highest quality bamboo plant so you can use fewer wipes per clean. they are also 100% biodegradable and compostable- making them better for the environment than traditional baby wipes"
feature_8a2326d85648fbc0,HANDY - Double pockets to fit 2 pairs of eye glasses,handy - double pockets to fit 2 pairs of eye glasses
feature_b11e4c522b21d72b,PROTECTION - Fleece Lining so your Glasses don't scratch,protection - fleece lining so your glasses don't scratch
feature_eae0d2639678f750,CLASSY - Leather-like finishing,classy - leather-like finishing
feature_d0a8d4921c5a98ec,"MEASURES - 6""L x 3""W x 1""H","measures - 6""l x 3""w x 1""h"
feature_8299b7feeaf297ee,Whether you are on the go or just need a place to keep your glasses/reading glasses in this elegant DUAL Eyeglass Holder. COMES IN BLACK OR RED.,whether you are on the go or just need a place to keep your glasses/reading glasses in this elegant dual eyeglass holder. comes in black or red
feature_56f0cd9b78b2ec82,"A lavish oil-free cream With a sheer, velvety & weightless texture that dissolves quickly into skin Helps fade discolorations like freckles, age spots & sun damage without the use of chemicals Instantly hydrates & re-texturizes skin while sleeking facial lines Offers intense free radical protection to prevent further damage Unveils a refined, evenly-toned & younger looking complexion","a lavish oil-free cream with a sheer, velvety & weightless texture that dissolves quickly into skin helps fade discolorations like freckles, age spots & sun damage without the use of chemicals instantly hydrates & re-texturizes skin while sleeking facial lines offers intense free radical protection to prevent further damage unveils a refined, evenly-toned & younger looking complexion"
feature_5c36bbdc88dcdd38,Smooth Dark Green,smooth dark green
feature_141ad9c797a8e986,Long Lasting Dark Green Felt Tip Eyliner,long lasting dark green felt tip eyliner
